Source IP, Source Port, Destination IP, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,label
131.202.240.242,58324,224.0.0.252,5355,17,410640,107.149814923,4.8704461329,410640,0,410640,410640,410640,0,410640,410640,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,61108,224.0.0.252,5355,17,410640,107.149814923,4.8704461329,410640,0,410640,410640,410640,0,410640,410640,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,53565,224.0.0.252,5355,17,410640,107.149814923,4.8704461329,410640,0,410640,410640,410640,0,410640,410640,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,57365,224.0.0.252,5355,17,410639,107.1500758574,4.8704579935,410639,0,410639,410639,410639,0,410639,410639,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,53670,224.0.0.252,5355,17,410638,107.150336793,4.8704698542,410638,0,410638,410638,410638,0,410638,410638,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.66,61813,224.0.0.252,5355,17,410638,107.150336793,4.8704698542,410638,0,410638,410638,410638,0,410638,410638,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.83,55688,224.0.0.252,5355,17,410638,107.150336793,4.8704698542,410638,0,410638,410638,410638,0,410638,410638,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,55811,224.0.0.252,5355,17,410637,107.1505977299,4.870481715,410637,0,410637,410637,410637,0,410637,410637,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,60710,224.0.0.252,5355,17,410637,107.1505977299,4.870481715,410637,0,410637,410637,410637,0,410637,410637,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,57781,224.0.0.252,5355,17,410637,107.1505977299,4.870481715,410637,0,410637,410637,410637,0,410637,410637,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,58488,224.0.0.252,5355,17,410637,107.1505977299,4.870481715,410637,0,410637,410637,410637,0,410637,410637,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,64036,224.0.0.252,5355,17,410637,107.1505977299,4.870481715,410637,0,410637,410637,410637,0,410637,410637,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54299,224.0.0.252,5355,17,410636,107.150858668,4.8704935758,410636,0,410636,410636,410636,0,410636,410636,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,50012,224.0.0.252,5355,17,410636,107.150858668,4.8704935758,410636,0,410636,410636,410636,0,410636,410636,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,53519,224.0.0.252,5355,17,410636,107.150858668,4.8704935758,410636,0,410636,410636,410636,0,410636,410636,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.79,51456,224.0.0.252,5355,17,410636,107.150858668,4.8704935758,410636,0,410636,410636,410636,0,410636,410636,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,50353,224.0.0.252,5355,17,410636,107.150858668,4.8704935758,410636,0,410636,410636,410636,0,410636,410636,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,64126,224.0.0.252,5355,17,410636,107.150858668,4.8704935758,410636,0,410636,410636,410636,0,410636,410636,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,63598,224.0.0.252,5355,17,410636,107.150858668,4.8704935758,410636,0,410636,410636,410636,0,410636,410636,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54299,224.0.0.252,5355,17,410635,107.1511196074,4.8705054367,410635,0,410635,410635,410635,0,410635,410635,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,65175,224.0.0.252,5355,17,410635,107.1511196074,4.8705054367,410635,0,410635,410635,410635,0,410635,410635,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,50258,224.0.0.252,5355,17,410635,107.1511196074,4.8705054367,410635,0,410635,410635,410635,0,410635,410635,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,59872,224.0.0.252,5355,17,410634,107.1513805481,4.8705172976,410634,0,410634,410634,410634,0,410634,410634,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,50813,224.0.0.252,5355,17,410634,107.1513805481,4.8705172976,410634,0,410634,410634,410634,0,410634,410634,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,56323,224.0.0.252,5355,17,410633,107.1516414901,4.8705291586,410633,0,410633,410633,410633,0,410633,410633,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52803,224.0.0.252,5355,17,410633,107.1516414901,4.8705291586,410633,0,410633,410633,410633,0,410633,410633,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52096,224.0.0.252,5355,17,410633,107.1516414901,4.8705291586,410633,0,410633,410633,410633,0,410633,410633,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.66,62234,224.0.0.252,5355,17,410633,107.1516414901,4.8705291586,410633,0,410633,410633,410633,0,410633,410633,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,64516,224.0.0.252,5355,17,410632,107.1519024333,4.8705410197,410632,0,410632,410632,410632,0,410632,410632,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,55913,224.0.0.252,5355,17,410631,107.1521633778,4.8705528808,410631,0,410631,410631,410631,0,410631,410631,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,51676,224.0.0.252,5355,17,410631,107.1521633778,4.8705528808,410631,0,410631,410631,410631,0,410631,410631,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,54640,224.0.0.252,5355,17,410631,107.1521633778,4.8705528808,410631,0,410631,410631,410631,0,410631,410631,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,57845,224.0.0.252,5355,17,410631,107.1521633778,4.8705528808,410631,0,410631,410631,410631,0,410631,410631,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,57873,224.0.0.252,5355,17,410631,107.1521633778,4.8705528808,410631,0,410631,410631,410631,0,410631,410631,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,58478,224.0.0.252,5355,17,410631,107.1521633778,4.8705528808,410631,0,410631,410631,410631,0,410631,410631,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,49347,224.0.0.252,5355,17,410630,107.1524243236,4.870564742,410630,0,410630,410630,410630,0,410630,410630,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.66,50005,224.0.0.252,5355,17,410629,107.1526852706,4.8705766032,410629,0,410629,410629,410629,0,410629,410629,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,51974,224.0.0.252,5355,17,410628,107.152946219,4.8705884645,410628,0,410628,410628,410628,0,410628,410628,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54240,224.0.0.252,5355,17,410627,107.1532071686,4.8706003258,410627,0,410627,410627,410627,0,410627,410627,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,65178,224.0.0.252,5355,17,410627,107.1532071686,4.8706003258,410627,0,410627,410627,410627,0,410627,410627,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,60744,224.0.0.252,5355,17,410627,107.1532071686,4.8706003258,410627,0,410627,410627,410627,0,410627,410627,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,59648,224.0.0.252,5355,17,410627,107.1532071686,4.8706003258,410627,0,410627,410627,410627,0,410627,410627,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,55395,224.0.0.252,5355,17,410627,107.1532071686,4.8706003258,410627,0,410627,410627,410627,0,410627,410627,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,50439,224.0.0.252,5355,17,410627,107.1532071686,4.8706003258,410627,0,410627,410627,410627,0,410627,410627,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,51721,224.0.0.252,5355,17,410627,107.1532071686,4.8706003258,410627,0,410627,410627,410627,0,410627,410627,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,64026,224.0.0.252,5355,17,410627,107.1532071686,4.8706003258,410627,0,410627,410627,410627,0,410627,410627,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,57781,224.0.0.252,5355,17,410626,107.1534681194,4.8706121872,410626,0,410626,410626,410626,0,410626,410626,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,60216,224.0.0.252,5355,17,410626,107.1534681194,4.8706121872,410626,0,410626,410626,410626,0,410626,410626,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,63626,224.0.0.252,5355,17,410626,107.1534681194,4.8706121872,410626,0,410626,410626,410626,0,410626,410626,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,53935,224.0.0.252,5355,17,410626,107.1534681194,4.8706121872,410626,0,410626,410626,410626,0,410626,410626,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,53239,224.0.0.252,5355,17,410626,107.1534681194,4.8706121872,410626,0,410626,410626,410626,0,410626,410626,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.66,65503,224.0.0.252,5355,17,410626,107.1534681194,4.8706121872,410626,0,410626,410626,410626,0,410626,410626,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.79,49452,224.0.0.252,5355,17,410626,107.1534681194,4.8706121872,410626,0,410626,410626,410626,0,410626,410626,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,54821,224.0.0.252,5355,17,410626,107.1534681194,4.8706121872,410626,0,410626,410626,410626,0,410626,410626,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,62068,224.0.0.252,5355,17,410625,107.1537290715,4.8706240487,410625,0,410625,410625,410625,0,410625,410625,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,62458,224.0.0.252,5355,17,410625,107.1537290715,4.8706240487,410625,0,410625,410625,410625,0,410625,410625,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,58349,224.0.0.252,5355,17,410625,107.1537290715,4.8706240487,410625,0,410625,410625,410625,0,410625,410625,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52068,224.0.0.252,5355,17,410625,107.1537290715,4.8706240487,410625,0,410625,410625,410625,0,410625,410625,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,53940,224.0.0.252,5355,17,410625,107.1537290715,4.8706240487,410625,0,410625,410625,410625,0,410625,410625,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,55287,224.0.0.252,5355,17,410624,107.1539900249,4.8706359102,410624,0,410624,410624,410624,0,410624,410624,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,57753,224.0.0.252,5355,17,410623,107.1542509796,4.8706477718,410623,0,410623,410623,410623,0,410623,410623,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52070,224.0.0.252,5355,17,410623,107.1542509796,4.8706477718,410623,0,410623,410623,410623,0,410623,410623,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,55914,224.0.0.252,5355,17,410623,107.1542509796,4.8706477718,410623,0,410623,410623,410623,0,410623,410623,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,63379,224.0.0.252,5355,17,410623,107.1542509796,4.8706477718,410623,0,410623,410623,410623,0,410623,410623,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,61072,224.0.0.252,5355,17,410622,107.1545119356,4.8706596334,410622,0,410622,410622,410622,0,410622,410622,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,50847,224.0.0.252,5355,17,410621,107.1547728928,4.8706714951,410621,0,410621,410621,410621,0,410621,410621,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,53803,224.0.0.252,5355,17,410621,107.1547728928,4.8706714951,410621,0,410621,410621,410621,0,410621,410621,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,50813,224.0.0.252,5355,17,410620,107.1550338513,4.8706833569,410620,0,410620,410620,410620,0,410620,410620,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,60080,224.0.0.252,5355,17,410620,107.1550338513,4.8706833569,410620,0,410620,410620,410620,0,410620,410620,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,49775,224.0.0.252,5355,17,410620,107.1550338513,4.8706833569,410620,0,410620,410620,410620,0,410620,410620,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,64026,224.0.0.252,5355,17,410620,107.1550338513,4.8706833569,410620,0,410620,410620,410620,0,410620,410620,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,54449,224.0.0.252,5355,17,410619,107.155294811,4.8706952187,410619,0,410619,410619,410619,0,410619,410619,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52834,224.0.0.252,5355,17,410619,107.155294811,4.8706952187,410619,0,410619,410619,410619,0,410619,410619,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,62918,224.0.0.252,5355,17,410619,107.155294811,4.8706952187,410619,0,410619,410619,410619,0,410619,410619,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.83,52207,224.0.0.252,5355,17,410618,107.155555772,4.8707070805,410618,0,410618,410618,410618,0,410618,410618,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.49,56575,224.0.0.252,5355,17,410618,107.155555772,4.8707070805,410618,0,410618,410618,410618,0,410618,410618,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,54575,224.0.0.252,5355,17,410617,107.1558167343,4.8707189425,410617,0,410617,410617,410617,0,410617,410617,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,63669,224.0.0.252,5355,17,410616,107.1560776979,4.8707308044,410616,0,410616,410616,410616,0,410616,410616,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,51974,224.0.0.252,5355,17,410616,107.1560776979,4.8707308044,410616,0,410616,410616,410616,0,410616,410616,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,60997,224.0.0.252,5355,17,410616,107.1560776979,4.8707308044,410616,0,410616,410616,410616,0,410616,410616,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,55372,224.0.0.252,5355,17,410616,107.1560776979,4.8707308044,410616,0,410616,410616,410616,0,410616,410616,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.83,52548,224.0.0.252,5355,17,410615,107.1563386627,4.8707426665,410615,0,410615,410615,410615,0,410615,410615,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,64250,224.0.0.252,5355,17,410614,107.1565996288,4.8707545286,410614,0,410614,410614,410614,0,410614,410614,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,62543,224.0.0.252,5355,17,410614,107.1565996288,4.8707545286,410614,0,410614,410614,410614,0,410614,410614,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,51332,224.0.0.252,5355,17,410614,107.1565996288,4.8707545286,410614,0,410614,410614,410614,0,410614,410614,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,54674,224.0.0.252,5355,17,410613,107.1568605962,4.8707663907,410613,0,410613,410613,410613,0,410613,410613,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,55837,224.0.0.252,5355,17,410613,107.1568605962,4.8707663907,410613,0,410613,410613,410613,0,410613,410613,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,53569,224.0.0.252,5355,17,410612,107.1571215649,4.8707782529,410612,0,410612,410612,410612,0,410612,410612,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,58843,224.0.0.252,5355,17,410611,107.1573825348,4.8707901152,410611,0,410611,410611,410611,0,410611,410611,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,58091,224.0.0.252,5355,17,410611,107.1573825348,4.8707901152,410611,0,410611,410611,410611,0,410611,410611,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,58182,224.0.0.252,5355,17,410611,107.1573825348,4.8707901152,410611,0,410611,410611,410611,0,410611,410611,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,61436,224.0.0.252,5355,17,410611,107.1573825348,4.8707901152,410611,0,410611,410611,410611,0,410611,410611,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,58439,224.0.0.252,5355,17,410611,107.1573825348,4.8707901152,410611,0,410611,410611,410611,0,410611,410611,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.83,50040,224.0.0.252,5355,17,410611,107.1573825348,4.8707901152,410611,0,410611,410611,410611,0,410611,410611,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,54821,224.0.0.252,5355,17,410611,107.1573825348,4.8707901152,410611,0,410611,410611,410611,0,410611,410611,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,57489,224.0.0.252,5355,17,410610,107.157643506,4.8708019775,410610,0,410610,410610,410610,0,410610,410610,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,55575,224.0.0.252,5355,17,410610,107.157643506,4.8708019775,410610,0,410610,410610,410610,0,410610,410610,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,51357,224.0.0.252,5355,17,410610,107.157643506,4.8708019775,410610,0,410610,410610,410610,0,410610,410610,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,58593,224.0.0.252,5355,17,410609,107.1579044785,4.8708138399,410609,0,410609,410609,410609,0,410609,410609,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,64877,224.0.0.252,5355,17,410609,107.1579044785,4.8708138399,410609,0,410609,410609,410609,0,410609,410609,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,62038,224.0.0.252,5355,17,410609,107.1579044785,4.8708138399,410609,0,410609,410609,410609,0,410609,410609,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,64613,224.0.0.252,5355,17,410609,107.1579044785,4.8708138399,410609,0,410609,410609,410609,0,410609,410609,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,64068,224.0.0.252,5355,17,410608,107.1581654522,4.8708257024,410608,0,410608,410608,410608,0,410608,410608,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,55022,224.0.0.252,5355,17,410608,107.1581654522,4.8708257024,410608,0,410608,410608,410608,0,410608,410608,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,58593,224.0.0.252,5355,17,410607,107.1584264272,4.8708375649,410607,0,410607,410607,410607,0,410607,410607,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,56650,224.0.0.252,5355,17,410607,107.1584264272,4.8708375649,410607,0,410607,410607,410607,0,410607,410607,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52350,224.0.0.252,5355,17,410607,107.1584264272,4.8708375649,410607,0,410607,410607,410607,0,410607,410607,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,54145,224.0.0.252,5355,17,410607,107.1584264272,4.8708375649,410607,0,410607,410607,410607,0,410607,410607,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,64930,224.0.0.252,5355,17,410607,107.1584264272,4.8708375649,410607,0,410607,410607,410607,0,410607,410607,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,59648,224.0.0.252,5355,17,410606,107.1586874035,4.8708494274,410606,0,410606,410606,410606,0,410606,410606,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,55492,224.0.0.252,5355,17,410606,107.1586874035,4.8708494274,410606,0,410606,410606,410606,0,410606,410606,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.83,51153,224.0.0.252,5355,17,410606,107.1586874035,4.8708494274,410606,0,410606,410606,410606,0,410606,410606,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,64328,224.0.0.252,5355,17,410605,107.158948381,4.87086129,410605,0,410605,410605,410605,0,410605,410605,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,63905,224.0.0.252,5355,17,410605,107.158948381,4.87086129,410605,0,410605,410605,410605,0,410605,410605,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,63561,224.0.0.252,5355,17,410605,107.158948381,4.87086129,410605,0,410605,410605,410605,0,410605,410605,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,50924,224.0.0.252,5355,17,410604,107.1592093599,4.8708731527,410604,0,410604,410604,410604,0,410604,410604,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,53636,224.0.0.252,5355,17,410603,107.15947034,4.8708850155,410603,0,410603,410603,410603,0,410603,410603,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.66,59387,224.0.0.252,5355,17,410602,107.1597313213,4.8708968782,410602,0,410602,410602,410602,0,410602,410602,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.185,63935,224.0.0.252,5355,17,410601,107.159992304,4.8709087411,410601,0,410601,410601,410601,0,410601,410601,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,60223,224.0.0.252,5355,17,410601,107.159992304,4.8709087411,410601,0,410601,410601,410601,0,410601,410601,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,50058,224.0.0.252,5355,17,410600,107.1602532879,4.870920604,410600,0,410600,410600,410600,0,410600,410600,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.242.93,58657,224.0.0.252,5355,17,410600,107.1602532879,4.870920604,410600,0,410600,410600,410600,0,410600,410600,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,53825,224.0.0.252,5355,17,410599,107.1605142731,4.870932467,410599,0,410599,410599,410599,0,410599,410599,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52446,224.0.0.252,5355,17,410599,107.1605142731,4.870932467,410599,0,410599,410599,410599,0,410599,410599,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.66,54989,224.0.0.252,5355,17,410599,107.1605142731,4.870932467,410599,0,410599,410599,410599,0,410599,410599,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,58019,224.0.0.252,5355,17,410598,107.1607752595,4.87094433,410598,0,410598,410598,410598,0,410598,410598,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,63391,224.0.0.252,5355,17,410597,107.1610362472,4.8709561931,410597,0,410597,410597,410597,0,410597,410597,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.83,54521,224.0.0.252,5355,17,410597,107.1610362472,4.8709561931,410597,0,410597,410597,410597,0,410597,410597,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.70,51005,224.0.0.252,5355,17,410596,107.1612972362,4.8709680562,410596,0,410596,410596,410596,0,410596,410596,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52646,224.0.0.252,5355,17,410595,107.1615582265,4.8709799194,410595,0,410595,410595,410595,0,410595,410595,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,61175,224.0.0.252,5355,17,410595,107.1615582265,4.8709799194,410595,0,410595,410595,410595,0,410595,410595,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,61585,224.0.0.252,5355,17,410595,107.1615582265,4.8709799194,410595,0,410595,410595,410595,0,410595,410595,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,57945,224.0.0.252,5355,17,410595,107.1615582265,4.8709799194,410595,0,410595,410595,410595,0,410595,410595,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.83,51153,224.0.0.252,5355,17,410595,107.1615582265,4.8709799194,410595,0,410595,410595,410595,0,410595,410595,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.87,49470,224.0.0.252,5355,17,410595,107.1615582265,4.8709799194,410595,0,410595,410595,410595,0,410595,410595,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,55163,224.0.0.252,5355,17,410595,107.1615582265,4.8709799194,410595,0,410595,410595,410595,0,410595,410595,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,60710,224.0.0.252,5355,17,410594,107.161819218,4.8709917826,410594,0,410594,410594,410594,0,410594,410594,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,55374,224.0.0.252,5355,17,410594,107.161819218,4.8709917826,410594,0,410594,410594,410594,0,410594,410594,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,61957,224.0.0.252,5355,17,410594,107.161819218,4.8709917826,410594,0,410594,410594,410594,0,410594,410594,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,52874,224.0.0.252,5355,17,410593,107.1620802108,4.8710036459,410593,0,410593,410593,410593,0,410593,410593,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,64091,224.0.0.252,5355,17,410593,107.1620802108,4.8710036459,410593,0,410593,410593,410593,0,410593,410593,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,51561,224.0.0.252,5355,17,410593,107.1620802108,4.8710036459,410593,0,410593,410593,410593,0,410593,410593,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.242,59445,224.0.0.252,5355,17,410592,107.1623412049,4.8710155093,410592,0,410592,410592,410592,0,410592,410592,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,63593,224.0.0.252,5355,17,410591,107.1626022002,4.8710273727,410591,0,410591,410591,410591,0,410591,410591,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.243.21,60688,224.0.0.252,5355,17,410591,107.1626022002,4.8710273727,410591,0,410591,410591,410591,0,410591,410591,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
131.202.240.102,55575,224.0.0.252,5355,17,410590,107.1628631969,4.8710392362,410590,0,410590,410590,410590,0,410590,410590,0,0,0,0,0,0,0,0,0,0,0,0,nonTOR
